"","UserName","Condition","CONFIDENCE.Pre","CONFIDENCE.Post","CONFIDENCE.Change","C.Level.Pre","NewC.Change","C.Change","Timestamp","ActivityNumber","GroupName","GameHalf","GameDay","text","Data","Technical.Constraints","Performance.Parameters","Client.and.Consultant.Requests","Design.Reasoning","Collaboration"
"3071","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/19/2013 9:38",9,"Pneumatic","First",15,"It's hard because the difference in the battery charge between ROM 3 and ROM 4 are so different",0,1,0,0,0,0
"3072","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/19/2013 9:38",9,"Pneumatic","First",15,"I agree with 3",0,0,0,0,0,0
"3073","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:38",9,"Pneumatic","First",15,"i think around 3 because its right in the middle",0,0,0,0,0,0
"3074","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/19/2013 9:39",9,"Pneumatic","First",15,"I agree",0,0,0,0,0,0
"3075","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:39",9,"Pneumatic","First",15,"I think optic binary is the next best option",0,1,0,0,1,0
"3076","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/19/2013 9:40",9,"Pneumatic","First",15,"I was thinking PFC also",0,1,0,0,0,0
"3077","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/19/2013 9:40",9,"Pneumatic","First",15,"PFC",0,1,0,0,0,0
"3078","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/19/2013 9:40",9,"Pneumatic","First",15,"If we do PFC and Optic Binary it should maximize the battery charge",0,1,0,0,1,0
"3079","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/19/2013 9:41",9,"Pneumatic","First",15,"Steel",0,1,0,0,0,0
"3080","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/19/2013 9:45",9,"Pneumatic","First",15,"Yeah I think we should do a middle rom",0,1,0,0,0,0
"3081","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:45",9,"Pneumatic","First",15,"I think that middle ROM will produce better results",1,1,0,0,1,0
"3082","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:47",9,"Pneumatic","First",15,"I can make the batch unless someone already made it",0,0,0,0,1,0
"3083","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:48",9,"Pneumatic","First",15,"Just give me a couple minutes and ill have it done",0,0,0,0,0,0
"3084","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:48",9,"Pneumatic","First",15,"What did we decide for number one again?",1,0,0,0,1,0
"3085","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:49",9,"Pneumatic","First",15,"Alright the second?",0,0,0,0,0,0
"3086","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:49",9,"Pneumatic","First",15,"the third?",0,0,0,0,0,0
"3087","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:50",9,"Pneumatic","First",15,"the fourth?",0,0,0,0,0,0
"3088","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:51",9,"Pneumatic","First",15,"and the last one?",0,0,0,0,0,0
"3089","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:52",9,"Pneumatic","First",15,"Yea, thanks.",0,0,0,0,0,0
"3090","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:52",9,"Pneumatic","First",15,"Ok everyone, i made a batch with all 5 prototypes",0,0,0,0,1,0
"3091","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/19/2013 9:53",9,"Pneumatic","First",15,"Thanks",0,0,0,0,0,0
"3092","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/21/2013 9:59",10,"Pneumatic","First",17,"Yes, what did everyone think about the results?",1,0,0,0,0,0
"3093","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 9:59",11,"Pneumatic","First",17,"I'm ready.",0,0,0,0,0,0
"3094","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/21/2013 10:02",11,"Pneumatic","First",17,"We decided on what combinations we though would work to meet the consultants requests, we looked at the results of the batteries, sensors, ROM, and the material and figured out which combinations would work the best according to the test results.",1,1,0,1,1,0
"3095","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:03",11,"Pneumatic","First",17,"We definately took into account safety and it was one of our priorities in a few designs.",0,0,1,0,1,0
"3096","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/21/2013 10:05",11,"Pneumatic","First",17,"I think for our first trial it was fairly decent.",0,0,0,0,1,0
"3097","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:05",11,"Pneumatic","First",17,"I think they were all pretty average and i think if we tried another time we could get much better results.",1,0,0,0,1,0
"3098","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/21/2013 10:06",11,"Pneumatic","First",17,"Also keeping the payload high while keeping the safety number low",1,0,1,0,0,0
"3099","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/21/2013 10:08",11,"Pneumatic","First",17,"I agree I think lowering the safety will be a challenge",0,0,1,0,0,0
"3100","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/21/2013 10:08",11,"Pneumatic","First",17,"I understand more of how each aspect of the design effects each category",0,0,0,0,1,0
"3101","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/21/2013 10:09",11,"Pneumatic","First",17,"An understanding of how the pneumatic device effects that final product",0,1,0,0,1,0
"3102","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/21/2013 10:10",11,"Pneumatic","First",17,"That it does pretty well with cost and recharge interval",0,0,1,0,0,0
"3103","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:11",11,"Pneumatic","First",17,"The actuator is cheap and energy efficient but the payload is low.",1,1,1,0,0,0
"3104","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/21/2013 10:12",11,"Pneumatic","First",17,"Our actuator keeps the cost very low",1,1,1,0,0,0
"3105","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/21/2013 10:13",11,"Pneumatic","First",17,"I think cost and recharge interval are important but the safety is a bigger priority",0,0,1,0,1,0
"3106","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:13",11,"Pneumatic","First",17,"Also the recharge interval was pretty good.",0,0,1,0,0,0
"3107","nicholas n","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:14",11,"Pneumatic","First",17,"I agree.",0,0,0,0,0,0
"3108","christina b","SecondGame","4","4","0","Low.Pre","No.Change","Neg.Change","11/21/2013 10:16",11,"Pneumatic","First",17,"Yes",0,0,0,0,0,0
"3109","derek v","SecondGame","6","6","0","High.Pre","No.Change","Neg.Change","11/21/2013 10:16",11,"Pneumatic","First",17,"Sounds about right",0,0,0,0,0,0
"3110","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/5/2013 9:32",1,"Series Elastic","First",1,"Hi, I'm Abby",0,0,0,0,0,0
"3111","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/5/2013 9:32",2,"Series Elastic","First",1,"Hey guys, I'm Caitlyn",0,0,0,0,0,0
"3112","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/5/2013 9:38",1,"Series Elastic","First",1,"Hi everyone, I'm Nate",0,0,0,0,0,0
"3113","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/5/2013 9:39",1,"Series Elastic","First",1,"Hi, I'm Luke",0,0,0,0,0,0
"3114","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/5/2013 9:50",1,"Series Elastic","First",1,"My interview won't let me see one of the charts or go beyond it.",0,0,0,0,0,0
"3115","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/5/2013 9:51",1,"Series Elastic","First",1,"I could see that one, it",0,0,0,0,0,0
"3116","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/5/2013 9:51",1,"Series Elastic","First",1,"'s the bubble chart thing",0,0,0,0,0,0
"3117","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/5/2013 9:53",1,"Series Elastic","First",1,"Sounds good, thank you!",0,0,0,0,0,0
"3118","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/5/2013 10:04",1,"Series Elastic","First",1,"It lets me move on, but the bubbles are still not there.",0,0,0,0,0,0
"3119","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/5/2013 10:05",1,"Series Elastic","First",1,"Should I submit the interview without it?",0,0,0,0,0,0
"3120","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/7/2013 10:06",4,"Series Elastic","First",3,"I'm trying to submit, but it is telling me I am trying to update a note by another user.",0,0,0,1,0,0
"3121","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/7/2013 10:06",4,"Series Elastic","First",3,"Never mind it appeared to work",0,0,0,0,0,0
"3122","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:11",5,"Series Elastic","First",3,"I found that the best Power Source that offered the best balance among attributes was the NiCd and the best Control Sensor was the Optic binary.",0,1,1,0,1,0
"3123","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/7/2013 10:12",5,"Series Elastic","First",3,"I agree with NiCd, but i think that the safety in the optic was too high",1,1,1,0,0,0
"3124","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:12",5,"Series Elastic","First",3,"No, it was not obvious for either, they all had pros and cons",0,0,0,0,0,0
"3125","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:12",5,"Series Elastic","First",3,"I was wavering between NiCd and Piezoelectric",0,1,0,0,0,0
"3126","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/7/2013 10:12",5,"Series Elastic","First",3,"I also thought that the NiCd battery was the best choice for sure but I didn't see a clear choice for the control sensors",0,1,0,0,1,0
"3127","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:12",5,"Series Elastic","First",3,"There was no clear best choice for either one, but I also like NiCd, however I thought Piezoelectric was better.",0,1,0,0,1,0
"3128","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:13",5,"Series Elastic","First",3,"i meant Piezoelectric and Optic Binary sorry!!",0,1,0,0,0,0
"3129","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/7/2013 10:14",5,"Series Elastic","First",3,"Yeah I don't like strain-Guage either",0,0,0,0,0,0
"3130","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/7/2013 10:14",5,"Series Elastic","First",3,"you have to pick which factors you value the most",0,0,0,0,0,0
"3131","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/7/2013 10:14",5,"Series Elastic","First",3,"They lay all the information out in front of you so it is easy to compare.",0,0,0,0,0,0
"3132","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:14",5,"Series Elastic","First",3,"We have to look at which is most effecient in the greatest number of fields",1,0,0,0,0,0
"3133","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:14",5,"Series Elastic","First",3,"You have to chose the one the balances out the good and the bad, because there is not a perfect one.",0,0,0,0,1,0
"3134","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/7/2013 10:16",5,"Series Elastic","First",3,"I think safety payload and agility are the more important attributes",0,0,1,0,0,0
"3135","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/7/2013 10:16",5,"Series Elastic","First",3,"i prioritized safety, agility and recharge interval the most.",0,0,1,0,1,0
"3136","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:16",5,"Series Elastic","First",3,"The graphs made comparing them really easy because it overlapped all the results.",1,0,0,0,0,0
"3137","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:17",5,"Series Elastic","First",3,"I looked at safety rating and agility as the two most important factors",0,0,1,0,1,0
"3138","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:17",5,"Series Elastic","First",3,"I thought safety and recharge interval were the most important.",0,0,1,0,0,0
"3139","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/7/2013 10:18",5,"Series Elastic","First",3,"Pick what combinations we would like to test",0,0,0,0,0,0
"3140","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/7/2013 10:18",5,"Series Elastic","First",3,"I think we should test some prototypes to see what combinations give the results we want",1,0,0,0,1,0
"3141","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/7/2013 10:19",5,"Series Elastic","First",3,"I'm so sorry but I have another class so I have to leave this team discussion!!",0,0,0,0,0,1
"3142","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/12/2013 10:05",5,"Series Elastic","First",8,"I haven't received any new emails since last Thursday",0,0,0,0,0,0
"3143","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/12/2013 10:07",7,"Series Elastic","First",8,"I will research the biomedical aspect.",0,0,0,0,0,0
"3144","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/12/2013 10:08",7,"Series Elastic","First",8,"I can research for Benjamin Taylor",0,0,0,1,0,0
"3145","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/12/2013 10:12",7,"Series Elastic","First",8,"I said I will do biomedical, DaShawn Edwards",0,0,0,1,0,0
"3146","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/12/2013 10:13",7,"Series Elastic","First",8,"So just Laura and Paulo left over.",0,0,0,1,0,0
"3147","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/12/2013 10:16",7,"Series Elastic","First",8,"Luke could do Paulo and Caitlyn could do Laura.",0,0,0,1,0,0
"3148","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/12/2013 10:17",5,"Series Elastic","First",8,"Okay sounds good",0,0,0,0,0,0
"3149","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/12/2013 10:41",6,"Series Elastic","First",8,"My appologies for missing the team meeting, RescuTek was not allowing me to log into the website for some reason. I will now complete all tasks today.",0,0,0,0,0,1
"3150","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/14/2013 9:26",7,"Series Elastic","First",10,"Good morning!",0,0,0,0,0,0
"3151","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/14/2013 9:31",8,"Series Elastic","First",10,"yep",0,0,0,0,0,0
"3152","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/14/2013 9:39",7,"Series Elastic","First",10,"I have yet to receive the email.",0,0,0,0,0,0
"3153","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/14/2013 9:45",7,"Series Elastic","First",10,"I just did",0,0,0,0,0,0
"3154","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/14/2013 9:47",8,"Series Elastic","First",10,"I just received it, thank you.",0,0,0,0,0,0
"3155","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/14/2013 9:54",7,"Series Elastic","First",10,"@Justin Kim: Yeah I am doing the assessment of my internal consultant right now",0,0,0,1,0,0
"3156","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/14/2013 10:05",7,"Series Elastic","First",10,"Okay sounds good, thanks",0,0,0,0,0,0
"3157","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:32",9,"Series Elastic","First",15,"I think it would be good to start off testing one device with a NiCd power source, a Piezoelectric control sensor, and an aluminum material and another with NiCd and Piezoelectric with a steel or composite material. Because we already came to a pretty solid conclusion that these two options were the best for power source and control, this will let us compare the material.",0,1,0,0,1,0
"3158","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:34",9,"Series Elastic","First",15,"I would agree with that. Then looking at our results we had a variety of ROM, our test results should be a variety also.",1,1,0,0,0,0
"3159","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:34",9,"Series Elastic","First",15,"I think we should at least try a ROM of 4 and 5",0,1,0,0,0,0
"3160","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/19/2013 9:35",9,"Series Elastic","First",15,"We should probably tr a low ROM and a High ROM because the high ROM will give us low recharge interval",1,1,1,0,0,0
"3161","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:36",9,"Series Elastic","First",15,"I can make the batch. Should our first design be Aluminum, NiCd, Piezelectric, and ROM 4?",0,1,0,0,1,0
"3162","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:36",9,"Series Elastic","First",15,"maybe try the two that i mentioned one with an ROM of 3 and one with 5? I think because the devices have a lot of similar features it will also allow us to compare the ROM in addition to the material",0,1,0,0,1,0
"3163","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:37",9,"Series Elastic","First",15,"Ok I'll get started.",0,0,0,0,0,0
"3164","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:37",9,"Series Elastic","First",15,"Or with a ROM or 3 or 5 then?",0,1,0,0,0,0
"3165","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:37",9,"Series Elastic","First",15,"Should we try one with optic binary?",0,1,0,0,0,0
"3166","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:38",9,"Series Elastic","First",15,"Ok, so maybe something like NiCd, optic binary, Composite, ROM 5?",0,1,0,0,0,0
"3167","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/19/2013 9:38",9,"Series Elastic","First",15,"Yeah i think that might be a good idea",0,0,0,0,0,0
"3168","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:38",9,"Series Elastic","First",15,"I think it would be worth it to try",0,0,0,0,0,0
"3169","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:39",9,"Series Elastic","First",15,"ok that sounds good",0,0,0,0,0,0
"3170","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/19/2013 9:39",9,"Series Elastic","First",15,"Yeah i agree with Nathan, it increases the payload more",0,0,1,0,0,0
"3171","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:39",9,"Series Elastic","First",15,"I liked optic binary with LiPO",0,1,0,0,0,0
"3172","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:40",9,"Series Elastic","First",15,"Ok so composite, LiPO, optic binary, ROM 5?",0,1,0,0,0,0
"3173","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:40",9,"Series Elastic","First",15,"sounds good",0,0,0,0,0,0
"3174","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:40",9,"Series Elastic","First",15,"yea sure",0,0,0,0,0,0
"3175","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:41",9,"Series Elastic","First",15,"What power source do we want to test it with",0,1,0,0,0,0
"3176","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:42",9,"Series Elastic","First",15,"we haven't done steel yet?",0,1,0,0,0,0
"3177","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:42",9,"Series Elastic","First",15,"oh for power source we also haven't done PFC yet",0,1,0,0,0,0
"3178","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:42",9,"Series Elastic","First",15,"PFC? to make up for the low recharge interval",1,1,1,0,0,0
"3179","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:43",9,"Series Elastic","First",15,"PFC steel strain gauge ROM 5 or 6?",1,1,0,0,0,0
"3180","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/19/2013 9:43",9,"Series Elastic","First",15,"yeah I think 5",0,0,0,0,0,0
"3181","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:44",9,"Series Elastic","First",15,"yeah I agree, I'll make that one if everyone agrees.",0,0,0,0,0,0
"3182","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:44",9,"Series Elastic","First",15,"sure",0,0,0,0,0,0
"3183","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:44",9,"Series Elastic","First",15,"I think our last one should also be with steel",0,1,0,0,0,0
"3184","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:44",9,"Series Elastic","First",15,"sounds good",0,0,0,0,0,0
"3185","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:47",9,"Series Elastic","First",15,"Maybe with the piezeolectric control sensor?",0,1,0,0,0,0
"3186","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:47",9,"Series Elastic","First",15,"Is there anything else anyone else thinks we should be testing?",0,0,0,0,0,0
"3187","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/19/2013 9:47",9,"Series Elastic","First",15,"Now that we've tested all the options should we go back to the ones we thought were the best like NiCd and Piezelectric?",0,1,0,0,1,0
"3188","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:48",9,"Series Elastic","First",15,"That sounds good to me.",0,0,0,0,0,0
"3189","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:48",9,"Series Elastic","First",15,"That's a good idea. ROM 5 again?",0,1,0,0,0,0
"3190","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/19/2013 9:49",9,"Series Elastic","First",15,"Cool I think we all agree",0,0,0,0,0,0
"3191","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:49",9,"Series Elastic","First",15,"I think that would be a good design with ROM 5",0,1,0,0,1,0
"3192","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/19/2013 9:50",9,"Series Elastic","First",15,"Alright  I made the batch!",0,0,0,0,1,0
"3193","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/19/2013 9:50",9,"Series Elastic","First",15,"Thanks Abigail",0,0,0,0,0,0
"3194","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/19/2013 9:51",9,"Series Elastic","First",15,"Thanks!",0,0,0,0,0,0
"3195","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:01",10,"Series Elastic","First",17,"Sorry I'm late, I was having some computer issues",0,0,0,0,0,0
"3196","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:03",11,"Series Elastic","First",17,"What device did everyone think was the best overall?",0,0,0,0,1,0
"3197","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/21/2013 10:04",10,"Series Elastic","First",17,"I think the 5th was the best as well",0,0,0,0,1,0
"3198","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/21/2013 10:04",11,"Series Elastic","First",17,"sorry I spelt decision wrong on some of them by the way...",0,0,0,0,1,0
"3199","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/21/2013 10:04",11,"Series Elastic","First",17,"I liked the 5th design",0,0,0,0,1,0
"3200","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:04",11,"Series Elastic","First",17,"I thought the second design performed well",0,0,0,0,1,0
"3201","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/21/2013 10:05",11,"Series Elastic","First",17,"I like the fifth one because it has a high agility and payload and still a relatively low safety.",1,0,1,0,0,0
"3202","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/21/2013 10:06",11,"Series Elastic","First",17,"That's true @Spencer",0,0,0,0,0,0
"3203","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:06",11,"Series Elastic","First",17,"We chose the final 5 designs by starting off with two devices that had all of the same qualities except the material, to see how the material changed the results. We then did the same thing but by switching the ROM number, to see if a higher or lower number would be more beneficial. We then filled in the last three spaces by using qualities we had yet to use with other qualities that they would work well with. This gave us a balance of options.",1,1,0,0,1,0
"3204","caitlyn y","SecondGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:08",11,"Series Elastic","First",17,"I liked decision 1 because it is excelling in all areas except for payload yet the low payload still meets the needs of the quality consultant who suggested we have a minimum payload of  580",1,0,1,1,1,0
"3205","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/21/2013 10:09",11,"Series Elastic","First",17,"The internal consultants gave us reference points to use, and also we want to meet their terms.",0,0,0,1,0,0
"3206","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:09",11,"Series Elastic","First",17,"The internal consultants gave us guidelines that we had to meet, so every decision that we made we had to think about what they wanted to see",0,0,0,1,1,0
"3207","abigail z","SecondGame","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11/21/2013 10:10",11,"Series Elastic","First",17,"yes, we want them to be able to do their jobs in the safest way possible.",0,0,0,0,0,0
"3208","nathan d","SecondGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","11/21/2013 10:11",11,"Series Elastic","First",17,"I think that by considering the internal consultants requests, you have already considered the rescue worker, because that is who they are concerned about.",0,0,0,1,0,0
"3209","luke u","SecondGame","7","7","0","High.Pre","No.Change","Pos.Change","11/21/2013 10:11",10,"Series Elastic","First",17,"They would most likely be concerned with their own safety",0,0,1,0,0,0
